2119|740|397|1935|162|1287|
2893|3597|2234|624|610|54|
5582|3883|1219|1945|914|1270|
7806|1701|413|1049|1551|424|
9936|1258|1981|2436|1773|848|
3549|3037|2042|2348|1119|215|
4234|2044|380|120|1258|847|
1289|334|1023|1154|744|551|
8641|2761|2865|493|1127|287|
424|1239|1173|2240|813|258|
7510|3309|2966|1432|121|602|
1956|4204|884|1629|741|108|
2540|4000|2295|2145|572|1319|
5710|1576|3108|1578|1827|1448|
3395|89|3330|1111|1276|80|
8308|28|1797|2033|104|1660|
8935|3684|3103|1286|1059|685|
8662|4909|1939|1484|1697|285|
2069|151|807|191|1921|1488|
2530|2873|2270|530|452|1650|
7460|4523|3148|1224|447|711|
4653|2131|1227|1102|366|1521|
7771|3787|2145|688|312|661|
2074|4529|2636|1316|672|1466|
193|2582|967|1671|1877|614|
1158|2687|2682|2280|483|1449|
9772|1185|2267|288|162|352|
4744|924|936|1324|1800|296|
3610|2386|1930|2424|1479|44|
9844|2028|458|336|932|725|
2286|4053|911|1026|715|1618|
4942|1407|826|1575|241|211|
8692|1684|2579|1245|1215|1265|
6705|594|2211|1751|422|752|
7663|1241|2560|1764|1253|1163|
4683|1695|2689|1698|1447|1442|
7824|1830|2363|1980|1831|111|
883|4147|2057|1008|402|422|
3837|4748|2407|1519|809|1295|
4651|2513|154|1888|1701|877|
5744|19|2582|2320|1493|361|
8089|2770|2524|1347|132|82|
6242|940|1939|217|402|699|
5414|3599|2201|2020|383|131|
4339|1834|1662|731|533|262|
3889|1933|2020|1239|512|662|
9310|4088|1527|2079|1509|853|
6035|1396|90|795|95|1294|
4342|1178|3246|1454|1742|1209|
1620|409|2876|1639|98|1564|
2792|2884|511|1077|1480|1057|
5476|3352|116|1022|187|899|
1411|1403|2092|2069|662|1517|
6216|1292|1855|1368|80|384|
9774|2801|706|1635|468|1190|
2852|1303|1631|933|368|998|
647|4284|1745|1318|977|854|
5798|2317|1530|2420|1294|349|
2826|1800|2592|1158|229|178|
6749|2763|1572|210|237|709|
2221|4783|2946|302|117|536|
2330|871|2244|244|382|243|
9185|4659|2217|437|622|965|
612|1242|1720|1329|110|1071|
4861|3709|963|817|1337|412|
2988|133|2883|1607|194|207|
6286|1113|3087|254|1433|981|
3575|2643|3331|1298|146|635|
9614|4479|1313|2032|1932|202|
5872|4984|37|946|1215|668|
6343|1124|1054|2320|972|9|
7134|2266|1098|197|732|1507|
563|2474|2005|2176|1649|1306|
3659|2092|1769|1700|896|6|
3742|3513|741|2350|1432|793|
3582|3987|1212|1195|915|747|
7936|350|2702|1526|1864|1644|
5388|3865|846|2383|1124|505|
696|4467|868|2442|778|1045|
4427|1003|1179|333|1094|1582|
3531|3724|171|1701|536|656|
9743|3556|2903|946|325|1602|
3750|4668|3068|717|692|539|
618|2993|3272|266|880|431|
7224|4817|3093|1928|873|436|
4279|2221|2299|2154|438|946|
4851|2113|3133|1759|1862|1261|
3680|3948|862|375|1587|652|
7777|3155|3|1093|1374|1591|
8950|4404|1018|764|408|1301|
9687|2256|3191|1423|1414|1655|
1335|4694|2088|690|692|6|
5508|3862|284|731|47|1578|
3410|485|2333|732|1785|1228|
7735|153|359|2257|1455|1288|
8425|2822|1224|241|531|785|
4842|3620|3189|2493|1732|1654|
5888|2130|2996|596|937|571|
6952|3830|2085|1280|805|138|
1437|484|431|1132|1558|39|
4177|3575|1036|108|1342|1473|
4816|3080|280|1449|1514|941|
2503|1520|1989|800|1910|1434|
1430|2245|2738|1369|881|551|
3283|2852|3234|632|992|225|
4896|1337|1175|2363|100|605|
2157|3536|1847|1688|1436|16|
1774|2126|489|921|1524|654|
8801|598|2121|1510|730|447|
4124|2896|2281|817|1107|829|
336|3847|3158|1184|192|913|
5245|4437|2982|1968|1952|704|
8465|3276|794|2144|534|1624|
1271|228|2467|599|590|1154|
8808|2819|1196|566|1192|974|
5107|1698|2245|835|1767|1634|
5265|2264|1050|538|651|1522|
2978|2124|968|1796|1636|309|
8888|374|1305|1956|1841|1453|
272|3381|2078|1294|1087|162|
2101|2781|2555|1057|1743|1248|
2569|3400|3083|676|964|977|
709|1636|1531|1295|216|97|
1348|4386|1953|1964|675|1371|
9444|228|2238|123|426|1398|
3830|1576|594|2450|1337|442|
6809|4361|1736|1806|833|1642|
5139|847|421|951|1399|935|
5018|3811|1924|1224|517|1070|
2342|2006|305|207|32|1647|
9716|692|426|1001|347|208|
8279|3486|1145|29|757|1084|
317|3579|9|844|961|355|
6133|3590|864|1594|1416|46|
5134|4580|41|945|587|1378|
1412|101|2224|2084|1769|53|
6942|1900|1466|897|149|1432|
7566|1534|2131|1641|837|6|
2857|2422|1652|2451|612|466|
8824|2851|354|2063|133|855|
7353|2407|3235|743|751|222|
8468|264|1380|542|1153|1274|
1460|2752|587|185|1145|1588|
6475|565|289|22|1618|85|
238|4632|1337|158|219|780|
7642|2996|17|276|1136|915|
7281|3093|497|189|1641|82|
8909|526|2279|593|1060|362|
9880|2205|2388|1841|273|823|
425|466|853|865|1342|1118|
218|645|1385|792|969|1347|
1312|1462|2474|442|776|1184|
7832|4800|2839|42|745|1297|
2204|3222|2519|1840|1031|1007|
9792|1697|1603|2414|879|1222|
3276|553|2025|47|476|221|
1517|597|1264|1942|1593|1021|
1223|3684|1383|400|1042|1465|
675|2152|1475|1144|1898|1294|
5011|2816|428|659|987|1663|
8749|4400|319|1867|207|1607|
3354|1835|1295|1023|1179|956|
571|4168|1496|751|783|1033|
4738|1165|704|728|196|469|
2215|3718|1255|983|1675|1140|
2785|4982|2667|985|1660|472|
8673|1020|1464|2289|479|1006|
7225|479|1297|1310|1895|475|
9030|1646|939|253|1876|1642|
9398|2757|146|1153|631|26|
3467|4766|2922|666|1540|1182|
7404|4190|2627|57|123|1064|
5113|1277|2684|580|1354|667|
3507|4802|2396|111|882|1360|
1177|4394|2878|822|858|991|
380|2312|1407|144|478|788|
4745|1394|948|804|923|21|
9884|2071|2871|848|960|1335|
8717|2151|695|1545|1098|661|
9946|4506|211|2451|1978|12|
8408|1836|2550|722|1103|1209|
8122|4741|2464|1791|840|1479|
1442|787|18|812|49|776|
7088|1994|3251|115|481|38|
6610|2678|1831|1014|1022|752|
7621|3632|1375|953|116|1086|
6020|1641|2745|479|384|221|
9812|2673|2525|2260|1893|575|
2047|3788|1287|1808|1298|704|
5794|1158|630|1631|1145|545|
3856|4346|2494|1052|1949|1327|
5516|3710|1664|1172|1941|266|
5979|1126|1795|924|599|211|
3433|2358|2282|1544|701|1661|
5511|3957|872|2435|1270|711|
9302|4014|3020|1926|1544|616|
7861|3846|3102|135|1166|527|
1393|2493|2312|2358|250|665|
4012|2380|207|1443|662|337|
4975|1015|1753|1899|207|753|
5595|1174|277|1504|913|420|
4788|4779|1729|231|829|1641|
9011|85|2861|678|1631|626|
9730|4427|665|1238|907|1005|
4676|747|2954|575|161|280|
723|765|2529|1153|459|379|
3064|3881|2672|2253|743|8|
7036|2587|3314|1079|1083|370|
56|3096|3295|505|1051|526|
1771|3835|463|2340|513|1032|
315|4093|226|1643|368|213|
6184|2313|2789|1861|1087|216|
2844|1953|2330|2105|1705|1114|
2839|2889|950|1712|375|524|
1563|3922|2644|2253|1087|705|
9269|1927|489|2377|1726|921|
6478|4061|1541|499|1780|1394|
4795|4667|2989|1834|0|1352|
2269|3971|3269|2251|1935|362|
3560|1389|666|2278|1584|1643|
8976|2974|55|1636|1879|1036|
4120|1914|518|1691|1376|1316|
5060|3218|1591|1757|238|1492|
6905|509|2034|360|9|489|
2031|3561|46|1614|1087|403|
5871|1315|1904|1143|1803|1282|
7500|1816|1789|592|1204|882|
91|2363|2820|318|1091|497|
3868|588|1639|1642|1615|958|
3719|4159|381|1905|1782|302|
1791|3184|745|2239|211|942|
4729|3785|249|2080|182|53|
4820|1873|694|268|497|593|
6102|1389|2018|1388|1212|862|
1935|2350|357|2419|634|1621|
1361|4831|2757|850|1591|1129|
608|1398|319|1394|646|266|
1059|1626|2398|1055|767|793|
1716|3113|97|928|20|1110|
4457|4071|544|565|1818|1177|
9266|829|207|2366|1597|872|
1334|3491|1765|911|201|487|
963|4089|2121|863|1726|1608|
928|3959|3274|628|293|1363|
1657|3967|336|598|1282|957|
4508|1226|769|1825|701|359|
4594|3503|2068|661|582|293|
681|3759|2462|1516|563|683|
8410|3904|214|2041|222|310|
2361|2532|1044|1171|527|403|
9418|4985|3116|2185|159|494|
3587|3610|146|406|434|149|
4898|63|1805|2012|1037|1091|
2304|675|2914|1395|285|1144|
9627|3534|2724|459|496|235|
7216|4065|2555|1678|298|772|
1320|4501|143|1098|1549|1390|
4067|879|981|179|1529|200|
1841|1556|2002|1352|28|277|
6118|115|1142|2045|330|701|
9086|1567|2505|42|1378|887|
9206|559|3049|1333|372|196|
3982|371|2258|1554|1388|350|
3717|3465|2635|1703|1408|649|
2597|201|2747|420|310|955|
3798|893|1852|2327|360|333|
2859|501|926|1448|1225|1055|
8770|2573|3232|1242|1908|663|
5277|4121|905|2371|1246|1365|
5725|3624|2173|2051|338|1014|
8657|2525|2086|1978|502|140|
9216|2819|1159|1528|674|159|
7043|1861|697|2242|552|1639|
4426|3675|680|341|1434|1499|
9142|3258|3245|793|25|1169|
827|3720|2429|1364|1042|514|
4351|4955|77|208|832|1251|
2328|3218|2620|1926|1248|962|
2329|1686|56|1726|1706|796|
6548|4783|863|1428|1782|1443|
6900|1043|1706|1963|753|1490|
7112|3533|1432|496|1941|1110|
9911|2583|238|938|84|224|
2316|2763|969|687|975|775|
6139|4858|3039|1502|504|885|
6499|1221|390|476|99|1543|
2928|1337|1321|2118|153|669|
9713|3926|2078|1251|412|430|
4645|4790|2351|2067|1605|749|
3690|4116|1779|1752|1434|683|
1757|789|2439|1836|739|582|
1457|431|413|206|1745|1379|
948|849|1548|1057|27|301|
5104|3617|1757|1499|808|1021|
8000|3715|791|2178|20|232|
6602|2010|242|1961|736|857|
219|4932|3288|889|1911|787|
9432|4888|1361|1120|180|1539|
3383|815|2257|1978|1822|1140|
918|1202|2912|518|934|145|
3632|1225|3016|2032|1629|1595|
7572|2704|592|2307|1080|368|
9277|2451|2295|1831|1215|964|
3085|3946|1549|631|788|811|
3040|3581|1464|1373|477|1442|
3755|582|1596|578|904|45|
609|3737|1161|1384|1237|362|
6557|409|2706|356|632|6|
2433|1208|2488|2105|1157|344|
204|2824|2850|14|243|141|
2725|4603|2684|619|111|385|
4|1715|1802|697|280|1418|
5292|554|51|2081|1744|365|
2131|1252|3313|962|533|300|
4398|2369|922|1542|1956|503|
5054|2108|2040|1350|1979|62|
8722|4188|2689|559|300|1312|
5213|4189|2319|1747|1542|1259|
9985|158|2791|2114|636|1259|
7598|3471|1363|1469|1220|1290|
9455|1904|1623|330|793|108|
8309|551|2050|1763|1907|84|
205|144|181|2147|220|1451|
3926|2525|991|1242|1883|1223|
8771|4231|2552|2312|1021|1152|
5726|746|356|1143|695|1411|
5795|1874|1176|1453|1839|473|
196|4385|434|1082|234|186|
7379|4205|2386|1769|1237|434|
8334|635|739|19|901|722|
4255|2672|1119|112|1568|166|
9188|4824|1280|969|721|447|
1797|3978|2333|686|406|1079|
746|393|2974|381|1461|1223|
8733|4565|1684|2104|85|935|
5321|999|2724|1509|1254|1288|
4145|4663|2429|996|1330|928|
1745|4826|428|583|1880|592|
7525|676|3268|2493|1909|1561|
6292|2476|2148|1081|28|928|
7342|3467|260|892|1429|1130|
5566|4078|1043|210|394|118|
62|4058|977|1993|25|1489|
2735|398|2279|640|1695|1096|
120|1434|1206|1064|175|740|
9146|1339|2303|2256|724|97|
3126|2940|1928|356|1824|569|
7148|4025|2673|1351|762|791|
140|4457|1995|68|188|1311|
776|2935|492|917|426|171|
7739|523|2962|1431|477|1466|
672|4633|2409|461|1797|688|
1476|4504|806|210|783|501|
6773|2517|67|1142|1255|169|
7878|296|464|2183|1739|1602|
512|4592|1127|88|590|15|
231|2108|679|1711|909|1044|
1322|2230|475|53|1891|907|
8787|2013|601|925|1793|283|
4305|4178|189|994|1762|96|
9566|168|101|100|134|708|
2919|4272|866|341|1631|1589|
5915|1050|1773|327|689|1590|
3348|1197|1503|1076|313|120|
2790|1503|3206|1065|1534|1323|
287|4165|697|1265|1789|526|
9242|4841|451|727|858|182|
5191|1615|2601|40|651|549|
2918|4625|3257|70|921|679|
4092|2514|232|810|1662|1038|
9126|4703|72|1551|877|1193|
2422|1536|1245|590|387|205|
3731|120|768|688|1654|801|
1561|4840|2242|1750|1369|151|
8276|711|2870|434|572|732|
1910|2126|1366|507|1742|623|
5492|2773|2251|983|1378|82|
1536|904|941|1207|805|771|
2234|1644|1816|157|1150|657|
393|1414|2292|1933|1600|786|
7685|4980|925|1567|1773|1525|
7351|2526|1548|865|196|153|
9478|2146|71|1470|1984|377|
1231|4280|820|2467|947|1232|
9299|1689|791|1883|1786|450|
8473|4376|3002|2083|1980|1173|
2608|4458|1934|1169|1814|97|
3197|540|1874|2437|813|696|
6479|4469|1731|1330|399|769|
9690|2192|3118|2180|1186|1434|
76|593|940|1568|830|817|
5356|1489|1969|302|1645|48|
6202|4377|243|689|1533|984|
9885|349|2133|2337|1269|1249|
8280|3371|102|1835|1029|1463|
5556|2301|164|1750|1025|468|
8217|1781|1407|818|873|621|
1026|4696|16|2369|709|83|
3498|1049|786|2190|1795|122|
6522|3734|3292|1170|1128|462|
347|190|1913|2004|1097|1112|
9317|2410|2127|1270|766|1187|
8599|4948|1795|699|1074|478|
3494|3694|756|727|1535|161|
458|4506|296|1819|1338|1509|
9400|1795|2937|70|1109|506|
8199|445|2215|835|140|621|
8904|4213|2113|1191|202|920|
4914|4313|2504|1163|414|1092|
7263|1469|1960|2229|525|1383|
2865|3300|250|221|1010|87|
4599|1016|1712|844|1856|187|
1034|3930|3063|1921|499|263|
8144|1519|517|937|1302|1346|
8170|2264|1171|1533|825|772|
8028|2608|244|27|67|1503|
1629|3095|520|1734|414|882|
5484|2413|1571|2102|1332|551|
8008|4217|928|1152|1934|299|
7471|3814|1094|237|1275|212|
3207|3070|3277|1349|1959|454|
8095|4973|3056|1909|1191|260|
8532|4072|2484|2189|955|874|
4034|1242|2502|1544|319|387|
6628|4020|2904|2360|366|85|
3424|964|1754|1139|876|641|
4388|4951|3313|356|1153|861|
9026|2338|2669|1072|1631|1649|
4037|3872|1049|2039|955|836|
3491|735|1667|2011|623|511|
822|418|3075|1567|1493|728|
6448|143|2297|493|1568|1649|
2690|450|1535|2273|611|1018|
2364|4670|65|364|267|1164|
2020|1746|1886|457|1351|1257|
5999|2548|2312|1074|1061|186|
320|1006|2803|7|183|811|
197|954|111|526|416|375|
9104|1410|3115|1313|861|1606|
5854|2192|3064|2440|566|390|
7641|81|1760|2499|790|36|
5633|3688|251|1112|576|1141|
6528|1968|329|2471|719|493|
132|1138|3111|1569|1280|505|
3072|1823|30|478|1826|1439|
9061|509|1003|1447|1478|1502|
1592|306|2673|1814|236|984|
9752|4828|2522|1949|713|412|
6336|4766|2696|1610|688|875|
9546|3537|2932|2301|243|1016|
2511|4481|81|1982|1482|1312|
3751|2176|1490|1719|1022|1254|
5762|4786|1450|2328|1881|1643|
3425|88|2776|276|6|265|
1744|791|347|493|1642|1127|
72|4176|1884|713|1019|1297|
4535|4310|1031|1809|1310|301|
6169|2043|1379|1876|1783|479|
1720|2729|2699|1381|1481|590|
9250|3226|2807|1177|1877|124|
8463|3596|3308|2320|1208|734|
717|4902|1396|368|209|726|
491|2784|836|1928|930|697|
6711|3839|1857|2176|8|63|
3332|193|3094|37|189|799|
1542|4306|3049|1682|170|642|
4879|4338|1109|1225|1458|894|
2903|4581|1741|976|1353|1433|
6580|4696|2622|2125|1087|657|
5677|4418|1956|1701|384|207|
4657|1000|795|1447|900|901|
6418|3962|1932|1687|1751|1475|
3580|2761|2358|2035|222|1007|
9960|2107|458|847|977|927|
2691|4860|984|1512|10|263|
1368|3601|2996|420|1010|141|
8621|318|1558|1617|718|1355|
1766|4157|1906|1725|1191|656|
4454|3154|1818|200|1677|791|
6364|937|2328|1866|1975|1225|
6249|3034|1441|284|835|1093|
892|590|2495|846|542|1471|
4954|3127|1883|1072|923|492|
8868|2425|1409|1095|936|357|
2029|1614|2192|1374|744|288|
6779|1374|2737|81|52|1637|
3891|3170|686|370|1344|1079|
5000|2856|2249|1462|1909|1302|
5751|1161|1547|1665|1663|99|
7715|4221|2284|731|476|109|
1950|3685|1796|2035|1536|1540|
7509|1688|2383|1954|1321|1226|
5343|2324|2314|543|1683|1051|
6090|2648|2287|2392|446|121|
8130|2007|1012|656|656|1372|
7020|235|3068|2247|1491|1547|
6100|3503|1949|985|170|516|
2174|2170|131|1903|286|1152|
198|4210|2370|1194|452|369|
1458|3925|1670|1756|414|631|
9367|1803|2054|2357|1654|1095|
6920|3991|578|205|1672|1660|
3867|3517|802|1517|1443|1527|
1659|969|2708|2126|48|372|
3112|1557|297|1532|794|1263|
9402|3452|2691|391|421|1590|
5137|1597|2804|1464|1031|1275|
6874|4016|2117|2088|1052|9|
1668|988|3331|1680|1658|711|
9983|3890|102|1399|1645|1514|
226|1885|1601|2359|1872|725|
2562|539|684|884|212|1419|
1262|4583|63|2459|1947|959|
8373|4594|1523|964|1353|1129|
890|694|642|393|1368|185|
2529|1058|2337|1430|670|711|
1277|3326|2067|1121|473|860|
7060|2290|3104|1972|131|477|
9862|4324|1854|1918|945|1144|
4231|3062|2076|545|1377|639|
1599|3819|2429|1360|840|1290|
5997|4509|18|2472|1565|542|
855|4232|2027|1109|171|983|
5143|2360|2914|1610|1661|301|
6593|988|1249|2015|2|332|
8874|4721|2080|2159|1866|1012|
6775|715|2845|1520|1617|657|
9522|1941|2212|2421|357|329|
8953|4865|693|728|1870|82|
6550|3778|1609|911|845|1070|
5603|2078|1709|1145|611|280|
5861|2232|686|1440|762|256|
708|2252|800|1063|482|574|
7168|1996|2362|52|524|935|
4415|1411|1910|1855|559|271|
615|1463|2675|1263|437|1658|
2045|378|3178|1493|1935|889|
6778|2254|1285|1286|1696|926|
8070|4127|1609|610|1192|528|
9841|4243|619|353|48|973|
1103|3732|3315|1486|683|735|
2514|3953|2089|235|1020|675|
5843|318|2213|1108|889|924|
2623|2918|710|420|1169|175|
1197|3298|603|1539|668|1430|
1339|1423|1696|1660|616|55|
9527|603|1988|2294|1699|667|
2545|1105|563|1696|900|910|
1391|3125|712|1571|848|555|
1465|1761|1102|492|201|955|
5315|3651|1695|515|1009|1287|
503|3309|10|127|644|297|
3468|3175|1897|725|1450|28|
4276|3521|3126|199|110|1|
5363|517|3158|1344|1181|14|
3148|743|7|886|1814|5|
4204|442|2458|727|1335|911|
811|3862|2297|748|1305|1420|
7606|4128|2266|1602|1115|887|
3018|1881|786|840|787|1533|
9861|4849|1901|2335|1518|995|
6992|4838|578|2007|1848|347|
4215|2257|101|41|899|996|
5851|1555|1271|1432|1744|532|
9074|1119|2544|1151|885|682|
8734|3006|2407|94|976|66|
9623|2207|863|1509|108|1223|
7579|4313|1620|2148|731|319|
4179|1810|2443|1074|16|1106|
6068|2700|1667|50|1125|636|
6734|3469|25|1423|196|590|
8044|3462|1064|772|1043|1049|
7077|1643|3027|1754|1125|1638|
9891|3949|2850|1803|552|60|
3606|579|689|889|1660|452|
7559|4182|1172|682|932|589|
3850|2350|2587|1705|1851|1105|
5148|2587|1814|865|1550|264|
6381|2657|107|2155|656|1487|
5123|2865|66|1748|1806|710|
5|4072|13|370|721|1567|
6988|1838|365|1918|1128|716|
7969|3994|1524|2483|1812|1647|
5746|3123|301|1729|1426|1356|
7284|3145|2331|1120|1707|1070|
9711|1172|587|1101|1460|1612|
965|776|1980|1440|858|1373|
7173|1752|692|1357|1305|279|
2890|3792|932|681|662|1644|
8237|2707|1446|961|1760|1446|
2181|450|2773|2219|1585|365|
5654|4389|2486|311|1776|684|
2643|4533|2404|765|973|768|
213|842|2437|2306|1574|1406|
9981|3527|1353|751|1815|581|
4674|1929|962|1657|1219|87|
3361|951|1293|1817|708|410|
4430|4120|135|1573|1096|622|
5524|4013|476|1208|110|25|
7116|843|766|2255|373|1046|
8971|1827|184|8|418|312|
3079|2836|2702|2475|905|860|
1425|3883|309|1307|845|703|
8478|4661|183|1149|1081|728|
4009|109|459|802|1132|727|
4345|1339|158|109|150|1531|
5216|471|743|520|1245|412|
1451|2230|685|1223|1153|449|
3675|238|1467|636|187|975|
9613|33|1967|891|1888|183|
3588|3013|2007|1415|964|1301|
6000|3790|130|467|1952|150|
2309|4451|581|1884|1167|110|
5663|1998|2737|1114|806|598|
2947|2500|662|1357|1503|1047|
9385|2418|586|197|558|1163|
9437|574|3124|306|14|1653|
6634|3354|1075|1445|899|777|
5391|4006|1229|1461|1159|222|
1713|3935|2197|292|40|1283|
8516|3739|217|955|773|151|
8551|2147|2523|564|1281|320|
542|3453|929|1052|502|678|
4769|1387|557|2034|960|1039|
5974|1792|472|1774|783|1192|
8605|2138|329|664|1577|254|
3887|1301|2052|1439|1796|844|
8894|4135|2956|1690|88|788|
9509|4761|3110|2217|739|182|
716|1694|1787|1415|1305|301|
6170|761|822|634|874|221|
80|2216|2506|170|1943|423|
9630|1632|2843|259|695|428|
6729|4569|1385|451|1584|584|
6393|1157|2187|1829|743|1369|
8543|1629|2167|1691|86|783|
1961|2646|3018|468|307|1051|
6085|1119|3283|42|1257|774|
4965|566|634|635|1424|454|
1973|2443|958|2013|1802|132|
9497|3016|2420|2285|401|714|
7058|3700|2825|1934|993|435|
4254|1489|2960|556|1346|1027|
8646|1876|2938|1204|1614|272|
6007|4849|374|1470|160|1151|
9133|2277|2807|2064|1846|502|
9670|2399|410|333|116|614|
6748|4231|2310|1365|1548|839|
2930|2656|1770|2142|1575|14|
3860|326|763|691|1759|1565|
5858|1091|1649|2026|808|921|
6919|1585|353|1767|1000|1500|
2187|1478|1529|1739|534|68|
4040|4675|1766|1765|146|324|
7494|3108|2580|1780|768|163|
7227|3040|526|557|872|1466|
594|3214|110|835|24|757|
5390|3475|1543|585|1206|569|
6322|2358|113|728|1117|1213|
5653|4991|519|1108|1124|200|
6195|2585|3194|1231|982|1120|
1622|4734|1105|1273|1078|1032|
4622|1575|3043|821|1874|966|
3828|2150|1090|335|742|828|
7302|4829|564|2194|85|1263|
3264|495|187|1048|845|133|
2724|81|2672|1710|1895|1598|
6686|289|874|1063|1102|1454|
6682|2577|208|1361|719|1162|
284|988|1725|53|1844|661|
7769|811|888|1980|1146|311|
7040|1321|860|1514|917|733|
93|592|3286|167|879|201|
2003|810|670|914|1862|1321|
6088|756|959|1963|1535|1273|
2726|80|987|472|1100|252|
1594|943|2870|2200|822|1209|
1785|206|1160|128|93|704|
9688|3181|2832|944|312|1532|
1113|38|2805|1208|49|1376|
6980|189|952|1180|1434|1359|
7234|134|1877|1600|1691|1029|
5982|897|956|2023|960|1416|
1184|752|334|1349|124|62|
1816|2366|2470|787|1150|530|
248|4534|3287|1922|1654|826|
8514|581|874|63|322|1212|
7931|656|1698|2452|1804|766|
8999|1411|3177|2135|1773|284|
4360|1727|3013|2286|256|925|
6640|3590|3040|963|1351|1426|
5752|1887|92|2379|633|1273|
6473|3306|1014|1750|352|388|
2022|137|1641|343|1490|870|
8719|2979|825|36|507|351|
1993|575|783|64|246|1315|
103|3086|1507|81|1407|250|
3545|4361|1149|1421|1141|455|
5839|3456|2989|1205|1905|1307|
6746|2966|1122|360|1589|233|
9480|3483|0|2405|1268|816|
2113|998|2004|533|765|632|
4088|91|393|82|1837|916|
1056|4772|1113|1080|102|1288|
5165|32|1999|498|1515|502|
629|3838|1530|2424|307|1406|
1958|3391|1831|2295|1167|719|
5804|1005|2381|1770|814|93|
5601|289|3225|1898|1094|1|
8147|4293|1100|677|1309|838|
6964|4819|546|936|304|1520|
2762|1938|9|985|1536|646|
7377|2927|1880|2085|1756|651|
3708|2925|2282|938|108|490|
1568|3423|2271|390|1156|990|
1725|4514|136|1378|1946|273|
3160|2743|3018|2064|1153|730|
1173|2321|3042|2025|849|1482|
6695|3970|3236|2229|1424|474|
9271|2294|722|1223|1935|1404|
895|3076|2866|963|769|484|
8994|4451|937|1758|428|675|
3871|890|1459|520|1029|1576|
73|1603|2949|674|1388|279|
6701|1809|2881|448|1878|1146|
7853|2446|2681|681|739|795|
2125|3881|646|1343|186|1008|
6185|2224|2152|2447|585|286|
3255|4823|2665|8|490|1517|
5803|3221|151|1923|572|1224|
2781|1936|73|784|360|266|
4646|102|669|1631|191|1575|
7999|1975|3186|853|1590|847|
7679|2746|2230|233|1064|757|
1926|307|750|770|1038|337|
3454|1240|313|1569|1728|580|
57|117|0|35|1576|916|
2346|4691|1810|215|203|183|
6181|2176|3319|794|485|708|
639|1264|132|1711|663|1120|
3133|3058|2379|420|739|1321|
5912|3319|2683|1344|332|1054|
3676|4446|1837|147|222|227|
8560|4729|2690|850|1965|1424|
1147|4828|142|1445|1312|1375|
1709|575|160|855|965|136|
8687|198|476|593|72|273|
357|2955|130|1091|773|356|
604|276|378|1702|915|168|
3918|1927|758|1631|279|1442|
7155|1784|1235|510|573|446|
6487|1984|1657|194|1589|474|
4810|2307|2510|1654|1304|1553|
1413|3507|168|749|1054|1345|
5764|413|2775|2454|508|133|
9643|3493|2061|2169|257|311|
2401|4634|2233|1939|1212|457|
4232|3142|3286|894|92|321|
515|692|544|2306|1249|77|
5891|4813|2319|1526|1494|353|
8991|1045|3212|1924|1161|1579|
111|1054|1997|2341|21|575|
2900|2284|2069|1272|704|393|
8179|4503|2462|2431|1967|568|
9060|186|2673|1471|505|1564|
1216|3044|2240|2382|1463|1536|
8480|1925|2012|722|1249|755|
8914|4072|728|259|1415|739|
1172|4908|318|517|139|1042|
9988|1759|1695|1332|1795|850|
1686|2723|2304|1160|118|526|
52|2867|3238|874|621|1614|
1107|1655|3165|1630|818|1177|
2824|976|548|317|396|578|
2140|4896|1698|1520|1384|304|
1256|4837|2460|173|1005|183|
3034|4511|2360|762|1563|221|
2138|3288|2378|443|1291|1014|
5809|2028|1933|129|78|311|
6605|2933|597|1396|1840|1012|
3288|58|946|1549|1303|870|
6679|3285|867|956|621|238|
2566|2851|242|1191|447|987|
3824|3400|691|1757|402|1456|
4958|1166|2077|1756|711|736|
8296|3972|904|1856|90|643|
2434|4452|24|646|799|625|
6380|4547|2412|1969|508|48|
9637|2720|1198|1260|1814|900|
5056|4864|1030|2332|98|560|
1396|2930|827|422|1926|1579|
830|2017|3006|119|494|1025|
9580|2842|1363|2213|704|1457|
5581|1376|1425|1539|1781|141|
5177|3345|501|928|1886|156|
5045|2493|2873|1813|1579|674|
691|4104|3016|379|816|1076|
1854|783|2586|384|1759|127|
8751|2422|2091|1976|875|1647|
8499|897|2609|1200|1872|941|
5810|3432|47|2077|1254|1610|
5493|861|2377|1061|1711|1544|
4824|3923|314|1547|309|547|
3124|364|1029|1424|1570|672|
5565|4811|369|212|1688|151|
1167|1987|3136|1283|1635|934|
5892|4646|1008|323|160|1624|
5073|91|2309|400|819|657|
998|3436|288|1842|463|732|
4559|2316|2877|1408|1186|68|
9660|597|551|1037|141|1190|
544|2574|2851|2196|385|273|
6798|164|2037|1517|1267|1190|
4389|1918|1232|356|1637|571|
8100|4496|1805|1394|1769|6|
2255|1875|33|416|395|697|
8259|1312|334|1758|961|814|
555|1360|2877|269|1491|993|
3519|3738|178|1132|435|838|
1809|280|29|2406|593|1140|
5252|1840|945|2295|392|563|
591|1518|34|1553|535|1248|
1169|3949|854|489|219|190|
5648|1713|2549|1473|519|328|
3939|3748|430|314|531|1451|
4608|1599|1279|1581|1840|393|
2682|2202|788|1474|662|575|
4473|4890|2135|1200|1045|144|
3114|3101|1550|359|304|44|
4610|1928|2426|590|1333|490|
6552|1474|2304|646|1310|816|
2882|2367|353|2350|1534|800|
1948|2981|2062|878|1679|958|
